scenario,scenario_type,scenario_geography,sector,technology,scenario_year,price_unit,scenario_price,pathway_unit,scenario_pathway,technology_type,scenario_capacity_factor,country_iso2_list,scenario_provider
NGFS2023GCAM_CP,baseline,Global,Oil&Gas,Gas,2067,$/GJ,6.6824151946,EJ/yr,246.78670916,carbontech,1,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Oil&Gas,Oil,2067,$/GJ,14.762109498,EJ/yr,199.55690304,carbontech,1,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Oil&Gas,Gas,2068,$/GJ,6.6982036444,EJ/yr,248.40848794,carbontech,1,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Oil&Gas,Oil,2068,$/GJ,14.748873682,EJ/yr,200.33571696,carbontech,1,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Oil&Gas,Gas,2069,$/GJ,6.7139920942,EJ/yr,250.03026672,carbontech,1,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Oil&Gas,Oil,2069,$/GJ,14.735637866,EJ/yr,201.11453088,carbontech,1,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Oil&Gas,Gas,2070,$/GJ,6.729780544,EJ/yr,251.6520455,carbontech,1,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Oil&Gas,Oil,2070,$/GJ,14.72240205,EJ/yr,201.8933448,carbontech,1,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Oil&Gas,Gas,2071,$/GJ,6.7347988692,EJ/yr,253.65358338,carbontech,1,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Oil&Gas,Oil,2071,$/GJ,14.731286244,EJ/yr,202.29269176,carbontech,1,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Oil&Gas,Gas,2072,$/GJ,6.7398171944,EJ/yr,255.65512126,carbontech,1,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Oil&Gas,Oil,2072,$/GJ,14.740170438,EJ/yr,202.69203872,carbontech,1,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Oil&Gas,Gas,2073,$/GJ,6.7448355196,EJ/yr,257.65665914,carbontech,1,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Oil&Gas,Oil,2073,$/GJ,14.749054632,EJ/yr,203.09138568,carbontech,1,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Oil&Gas,Gas,2074,$/GJ,6.7498538448,EJ/yr,259.65819702,carbontech,1,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Oil&Gas,Oil,2074,$/GJ,14.757938826,EJ/yr,203.49073264,carbontech,1,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Oil&Gas,Gas,2075,$/GJ,6.75487217,EJ/yr,261.6597349,carbontech,1,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Oil&Gas,Oil,2075,$/GJ,14.76682302,EJ/yr,203.8900796,carbontech,1,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Oil&Gas,Gas,2076,$/GJ,6.7593228396,EJ/yr,263.78325902,carbontech,1,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Oil&Gas,Oil,2076,$/GJ,14.737734606,EJ/yr,204.16270354,carbontech,1,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Oil&Gas,Gas,2077,$/GJ,6.7637735092,EJ/yr,265.90678314,carbontech,1,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Oil&Gas,Oil,2077,$/GJ,14.708646192,EJ/yr,204.43532748,carbontech,1,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Oil&Gas,Gas,2078,$/GJ,6.7682241788,EJ/yr,268.03030726,carbontech,1,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Oil&Gas,Oil,2078,$/GJ,14.679557778,EJ/yr,204.70795142,carbontech,1,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Oil&Gas,Gas,2079,$/GJ,6.7726748484,EJ/yr,270.15383138,carbontech,1,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Oil&Gas,Oil,2079,$/GJ,14.650469364,EJ/yr,204.98057536,carbontech,1,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Oil&Gas,Gas,2080,$/GJ,6.777125518,EJ/yr,272.2773555,carbontech,1,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Oil&Gas,Oil,2080,$/GJ,14.62138095,EJ/yr,205.2531993,carbontech,1,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Oil&Gas,Gas,2081,$/GJ,6.8005650126,EJ/yr,274.16162364,carbontech,1,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Oil&Gas,Oil,2081,$/GJ,14.58442867,EJ/yr,205.5901586,carbontech,1,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Oil&Gas,Gas,2082,$/GJ,6.8240045072,EJ/yr,276.04589178,carbontech,1,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Oil&Gas,Oil,2082,$/GJ,14.54747639,EJ/yr,205.9271179,carbontech,1,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Oil&Gas,Gas,2083,$/GJ,6.8474440018,EJ/yr,277.93015992,carbontech,1,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Oil&Gas,Oil,2083,$/GJ,14.51052411,EJ/yr,206.2640772,carbontech,1,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Oil&Gas,Gas,2084,$/GJ,6.8708834964,EJ/yr,279.81442806,carbontech,1,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Oil&Gas,Oil,2084,$/GJ,14.47357183,EJ/yr,206.6010365,carbontech,1,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Oil&Gas,Gas,2085,$/GJ,6.894322991,EJ/yr,281.6986962,carbontech,1,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Oil&Gas,Oil,2085,$/GJ,14.43661955,EJ/yr,206.9379958,carbontech,1,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Oil&Gas,Gas,2086,$/GJ,6.9196415584,EJ/yr,283.00396686,carbontech,1,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Oil&Gas,Oil,2086,$/GJ,14.393534616,EJ/yr,207.2907098,carbontech,1,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Oil&Gas,Gas,2087,$/GJ,6.9449601258,EJ/yr,284.30923752,carbontech,1,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Oil&Gas,Oil,2087,$/GJ,14.350449682,EJ/yr,207.6434238,carbontech,1,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Oil&Gas,Gas,2088,$/GJ,6.9702786932,EJ/yr,285.61450818,carbontech,1,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Oil&Gas,Oil,2088,$/GJ,14.307364748,EJ/yr,207.9961378,carbontech,1,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Oil&Gas,Gas,2089,$/GJ,6.9955972606,EJ/yr,286.91977884,carbontech,1,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Oil&Gas,Oil,2089,$/GJ,14.264279814,EJ/yr,208.3488518,carbontech,1,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Oil&Gas,Gas,2090,$/GJ,7.020915828,EJ/yr,288.2250495,carbontech,1,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Oil&Gas,Oil,2090,$/GJ,14.22119488,EJ/yr,208.7015658,carbontech,1,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Oil&Gas,Gas,2091,$/GJ,7.0649732824000004,EJ/yr,288.80282468,carbontech,1,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Oil&Gas,Oil,2091,$/GJ,14.17318663,EJ/yr,209.11440658,carbontech,1,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Oil&Gas,Gas,2092,$/GJ,7.1090307368,EJ/yr,289.38059986,carbontech,1,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Oil&Gas,Oil,2092,$/GJ,14.12517838,EJ/yr,209.52724736,carbontech,1,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Oil&Gas,Gas,2093,$/GJ,7.1530881912,EJ/yr,289.95837504,carbontech,1,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Oil&Gas,Oil,2093,$/GJ,14.07717013,EJ/yr,209.94008814,carbontech,1,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Oil&Gas,Gas,2094,$/GJ,7.1971456456,EJ/yr,290.53615022,carbontech,1,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Oil&Gas,Oil,2094,$/GJ,14.02916188,EJ/yr,210.35292892,carbontech,1,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Oil&Gas,Gas,2095,$/GJ,7.2412031,EJ/yr,291.1139254,carbontech,1,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Oil&Gas,Oil,2095,$/GJ,13.98115363,EJ/yr,210.7657697,carbontech,1,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Oil&Gas,Gas,2096,$/GJ,7.2637433022,EJ/yr,291.3839131,carbontech,1,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Oil&Gas,Oil,2096,$/GJ,13.932387904,EJ/yr,211.28494148,carbontech,1,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Oil&Gas,Gas,2097,$/GJ,7.2862835044,EJ/yr,291.6539008,carbontech,1,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Oil&Gas,Oil,2097,$/GJ,13.883622178,EJ/yr,211.80411326,carbontech,1,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Oil&Gas,Gas,2098,$/GJ,7.3088237066,EJ/yr,291.9238885,carbontech,1,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Oil&Gas,Oil,2098,$/GJ,13.834856452,EJ/yr,212.32328504,carbontech,1,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Oil&Gas,Gas,2099,$/GJ,7.3313639088,EJ/yr,292.1938762,carbontech,1,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Oil&Gas,Oil,2099,$/GJ,13.786090726,EJ/yr,212.84245682,carbontech,1,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Oil&Gas,Gas,2100,$/GJ,7.353904111,EJ/yr,292.4638639,carbontech,1,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Oil&Gas,Oil,2100,$/GJ,13.737325,EJ/yr,213.3616286,carbontech,1,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Power,CoalCap,2022,$/MWh,67.557142700565,GW,2103.171618,carbontech,0.487830542644465,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Power,GasCap,2022,$/MWh,62.8536929943503,GW,1780.553692,carbontech,0.350040746800498,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Power,HydroCap,2022,$/MWh,52.8813560790961,GW,1356.4772844,greentech,0.340700770473749,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Power,NuclearCap,2022,$/MWh,101.694915536723,GW,410.20819686,greentech,0.647640737629493,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Power,OilCap,2022,$/MWh,62.8536929943503,GW,362.0271017,carbontech,0.236847225023984,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Power,RenewablesCap,2022,$/MWh,65.0140700564972,GW,2343.42045813,greentech,0.301660794927734,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Power,CoalCap,2023,$/MWh,67.6163163161599,GW,2111.757273,carbontech,0.49305213877572,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Power,GasCap,2023,$/MWh,62.1318182443038,GW,1752.330453,carbontech,0.360185037172701,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Power,HydroCap,2023,$/MWh,52.8813560790961,GW,1367.2159266,greentech,0.340700770457741,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Power,NuclearCap,2023,$/MWh,101.694915536723,GW,406.31225274,greentech,0.647640690416142,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Power,OilCap,2023,$/MWh,62.1318182443038,GW,333.5406945,carbontech,0.261250591148588,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Power,RenewablesCap,2023,$/MWh,66.2522449822718,GW,2712.38151607,greentech,0.303806239522045,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Power,CoalCap,2024,$/MWh,67.6711869524702,GW,2120.342928,carbontech,0.498231448517976,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Power,GasCap,2024,$/MWh,61.5410654756129,GW,1724.107214,carbontech,0.370661446950629,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Power,HydroCap,2024,$/MWh,52.8813560790961,GW,1377.9545688,greentech,0.340700770441982,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Power,NuclearCap,2024,$/MWh,101.694915536723,GW,402.41630862,greentech,0.647640642288611,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Power,OilCap,2024,$/MWh,61.5410654756129,GW,305.0542873,carbontech,0.290211599984127,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Power,RenewablesCap,2024,$/MWh,67.4196043713891,GW,3081.34257401,greentech,0.305437891515724,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Power,CoalCap,2025,$/MWh,67.7220643522556,GW,2128.928583,carbontech,0.503368983475544,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Power,GasCap,2025,$/MWh,61.0567341601722,GW,1695.883975,carbontech,0.381486557726247,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Power,HydroCap,2025,$/MWh,52.8813560790961,GW,1388.693211,greentech,0.340700770426468,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Power,NuclearCap,2025,$/MWh,101.694915536723,GW,398.5203645,greentech,0.647640593220088,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Power,OilCap,2025,$/MWh,61.0567341601722,GW,276.5678801,carbontech,0.325138558953236,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Power,RenewablesCap,2025,$/MWh,68.5277226194211,GW,3450.30363195,greentech,0.30672057941233,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Power,CoalCap,2026,$/MWh,67.7692364223423,GW,2107.1124636,carbontech,0.506992366918412,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Power,GasCap,2026,$/MWh,60.6590529430662,GW,1686.4520004,carbontech,0.389579302472536,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Power,HydroCap,2026,$/MWh,52.8813560790961,GW,1396.8750642,greentech,0.340700770429292,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Power,NuclearCap,2026,$/MWh,101.694915536723,GW,392.79868516,greentech,0.647640775851928,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Power,OilCap,2026,$/MWh,60.6590529430662,GW,269.67424356,carbontech,0.338044917546935,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Power,RenewablesCap,2026,$/MWh,69.5856780515906,GW,3856.312194788,greentech,0.306009094227154,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Power,CoalCap,2027,$/MWh,67.8129706837863,GW,2085.2963442,carbontech,0.510691565164333,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Power,GasCap,2027,$/MWh,60.3321115747487,GW,1677.0200258,carbontech,0.397763078407143,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Power,HydroCap,2027,$/MWh,52.8813560790961,GW,1405.0569174,greentech,0.340700770432084,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Power,NuclearCap,2027,$/MWh,101.694915536723,GW,387.07700582,greentech,0.647640963883009,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Power,OilCap,2027,$/MWh,60.3321115747487,GW,262.78060702,carbontech,0.35162843223833,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Power,RenewablesCap,2027,$/MWh,70.6007081008186,GW,4262.320757626,greentech,0.305433154484913,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Power,CoalCap,2028,$/MWh,67.8535156949254,GW,2063.4802248,carbontech,0.514468982866538,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Power,GasCap,2028,$/MWh,60.0630490939589,GW,1667.5880512,carbontech,0.406039430163089,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Power,HydroCap,2028,$/MWh,52.8813560790961,GW,1413.2387706,greentech,0.340700770434844,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Power,NuclearCap,2028,$/MWh,101.694915536723,GW,381.35532648,greentech,0.647641157556352,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Power,OilCap,2028,$/MWh,60.0630490939589,GW,255.88697048,carbontech,0.36594383111314,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Power,RenewablesCap,2028,$/MWh,71.5785938596973,GW,4668.329320464,greentech,0.304957394678996,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Power,CoalCap,2029,$/MWh,67.8911022886536,GW,2041.6641054,carbontech,0.518327127457555,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Power,GasCap,2029,$/MWh,59.8414299289002,GW,1658.1560766,carbontech,0.414409937518311,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Power,HydroCap,2029,$/MWh,52.8813560790961,GW,1421.4206238,greentech,0.340700770437571,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Power,NuclearCap,2029,$/MWh,101.694915536723,GW,375.63364714,greentech,0.647641357129788,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Power,OilCap,2029,$/MWh,59.8414299289002,GW,248.99333394,carbontech,0.381051903070449,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Power,RenewablesCap,2029,$/MWh,72.5198404089564,GW,5074.337883302,greentech,0.304557767980293,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Power,CoalCap,2030,$/MWh,67.9259448651108,GW,2019.847986,carbontech,0.522268614699745,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Power,GasCap,2030,$/MWh,59.6587595091773,GW,1648.724102,carbontech,0.422876216400944,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Power,HydroCap,2030,$/MWh,52.8813560790961,GW,1429.602477,greentech,0.340700770440268,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Power,NuclearCap,2030,$/MWh,101.694915536723,GW,369.9119678,greentech,0.6476415628771,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Power,OilCap,2030,$/MWh,59.6587595091773,GW,242.0996974,carbontech,0.397020360711941,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Power,RenewablesCap,2030,$/MWh,73.4237375822883,GW,5480.34644614,greentech,0.304217353546073,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Power,CoalCap,2031,$/MWh,67.9582424812491,GW,2026.809159,carbontech,0.526223752739998,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Power,GasCap,2031,$/MWh,59.5081047652078,GW,1659.094321,carbontech,0.43198850995186,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Power,HydroCap,2031,$/MWh,52.8813560790961,GW,1437.7841312,greentech,0.340700770433854,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Power,NuclearCap,2031,$/MWh,101.694915536723,GW,362.08204436,greentech,0.647641499873039,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Power,OilCap,2031,$/MWh,59.5081047652078,GW,244.98120278,carbontech,0.410023192106104,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Power,RenewablesCap,2031,$/MWh,74.2922259604341,GW,5803.02385378,greentech,0.303978293836638,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Power,CoalCap,2032,$/MWh,67.988179946938,GW,2033.770332,carbontech,0.530151815549874,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Power,GasCap,2032,$/MWh,59.3837944426813,GW,1669.46454,carbontech,0.4409875977683,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Power,HydroCap,2032,$/MWh,52.8813560790961,GW,1445.9657854,greentech,0.340700770427513,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Power,NuclearCap,2032,$/MWh,101.694915536723,GW,354.25212092,greentech,0.64764143408386,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Power,OilCap,2032,$/MWh,59.3837944426813,GW,247.86270816,carbontech,0.42272369703175,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Power,RenewablesCap,2032,$/MWh,75.1255263263329,GW,6125.70126142,greentech,0.303764419543213,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Power,CoalCap,2033,$/MWh,68.0159287847935,GW,2040.731505,carbontech,0.53405308019967,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Power,GasCap,2033,$/MWh,59.2811807973671,GW,1679.834759,carbontech,0.449875576428371,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Power,HydroCap,2033,$/MWh,52.8813560790961,GW,1454.1474396,greentech,0.340700770421243,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Power,NuclearCap,2033,$/MWh,101.694915536723,GW,346.42219748,greentech,0.647641365320712,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Power,OilCap,2033,$/MWh,59.2811807973671,GW,250.74421354,carbontech,0.435132298325761,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Power,RenewablesCap,2033,$/MWh,75.9226179584186,GW,6448.37866906,greentech,0.303571949824831,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Power,CoalCap,2034,$/MWh,68.0416482087315,GW,2047.692678,carbontech,0.537927819992062,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Power,GasCap,2034,$/MWh,59.1964489849057,GW,1690.204978,carbontech,0.458654491056123,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Power,HydroCap,2034,$/MWh,52.8813560790961,GW,1462.3290938,greentech,0.340700770415043,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Power,NuclearCap,2034,$/MWh,101.694915536723,GW,338.59227404,greentech,0.647641293377279,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Power,OilCap,2034,$/MWh,59.1964489849057,GW,253.62571892,carbontech,0.447258945159165,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Power,RenewablesCap,2034,$/MWh,76.6834977657043,GW,6771.0560767,greentech,0.303397824550528,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Power,CoalCap,2035,$/MWh,68.0654859338257,GW,2054.653851,carbontech,0.541776304525924,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Power,GasCap,2035,$/MWh,59.1264637237354,GW,1700.575197,carbontech,0.467326336890408,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Power,HydroCap,2035,$/MWh,52.8813560790961,GW,1470.510748,greentech,0.340700770408913,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Power,NuclearCap,2035,$/MWh,101.694915536723,GW,330.7623506,greentech,0.647641218027705,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Power,OilCap,2035,$/MWh,59.1264637237354,GW,256.5072243,carbontech,0.459113139642058,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Power,RenewablesCap,2035,$/MWh,77.4104567264555,GW,7093.73348434,greentech,0.30323954038225,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Power,CoalCap,2036,$/MWh,68.0875790542164,GW,2042.3275876,carbontech,0.54654758452457,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Power,GasCap,2036,$/MWh,59.0686454900324,GW,1709.96524,carbontech,0.478905618503395,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Power,HydroCap,2036,$/MWh,52.8813560790961,GW,1478.692497,greentech,0.340700770418686,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Power,NuclearCap,2036,$/MWh,101.694915536723,GW,320.93300118,greentech,0.647641139636617,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Power,OilCap,2036,$/MWh,59.0686454900324,GW,257.81131172,carbontech,0.475441102109394,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Power,RenewablesCap,2036,$/MWh,78.1070761931248,GW,7415.38824278,greentech,0.303300658641994,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Power,CoalCap,2037,$/MWh,68.1080547452781,GW,2030.0013242,carbontech,0.551376807395783,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Power,GasCap,2037,$/MWh,59.0208700918476,GW,1719.355283,carbontech,0.490358422531057,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Power,HydroCap,2037,$/MWh,52.8813560790961,GW,1486.874246,greentech,0.340700770428351,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Power,NuclearCap,2037,$/MWh,101.694915536723,GW,311.10365176,greentech,0.647641056291982,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Power,OilCap,2037,$/MWh,59.0208700918476,GW,259.11539914,carbontech,0.491604712396052,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Power,RenewablesCap,2037,$/MWh,78.7771471872666,GW,7737.04300122,greentech,0.303356695120734,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Power,CoalCap,2038,$/MWh,68.1270309706011,GW,2017.6750608,carbontech,0.556265035083266,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Power,GasCap,2038,$/MWh,58.9813870398539,GW,1728.745326,carbontech,0.501686809942029,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Power,HydroCap,2038,$/MWh,52.8813560790961,GW,1495.055995,greentech,0.340700770437911,NA,NGFS2023GCAM
NGFS2023GCAM_CP,baseline,Global,Power,NuclearCap,2038,$/MWh,101.694915536723,GW,301.27430234,greentech,0.647640967508957,NA,NGFS2023GCAM
